X,Y,ea_id,LAT_DD_MOD,LON_DD_MOD,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
33.6206,-9.87305,10203176,-9.87305,33.62060,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.8498,-9.68146,10202514,-9.68146,33.84980,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.6206,-9.87305,10203176,-9.87305,33.62060,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.188385,-10.358864,10204586,-10.35886,34.18838,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.853183,-11.01108,10204586,-11.01108,33.85318,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.593205,-11.910786,10204586,-11.91079,33.59320,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.525871,-14.677371,10204586,-14.67737,34.52587,MW2012C3020913,2012,MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,10922213,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.016095,-11.441007,10203744,-11.44101,34.01609,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.982838,-10.055309,10203744,-10.05531,33.98284,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.927254,-9.95121,10204586,-9.95121,33.92725,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9087,-10.0405,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2318,-10.4163,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.190593,-10.424955,10203744,-10.42496,34.19059,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.17316,-10.344512,10203744,-10.34451,34.17316,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.037412,-10.176859,10204322,-10.17686,34.03741,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.371411,-12.649869,10220705,-12.64987,33.37141,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9324,-9.93128,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1193,-10.4462,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.139264,-10.30634,10204322,-10.30634,34.13926,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.907101,-9.910549,10204322,-9.91055,33.90710,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
34.178137,-10.457141,10204322,-10.45714,34.17814,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
35.43689,-16.091168,10301663,-16.09117,35.43689,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.09918,-10.380389,10220103,-10.38039,34.09918,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.098845,-11.603104,10301663,-11.60310,34.09884,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.114699,-11.760403,10301663,-11.76040,34.11470,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.088209,-11.697975,10301663,-11.69797,34.08821,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.002893,-12.217905,10301663,-12.21791,34.00289,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.872847,-9.82693,10220103,-9.82693,33.87285,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.125,-11.6477,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.926,-9.9754,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.00436,-12.029085,10302010,-12.02909,34.00436,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251,-12.1525,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0768,-11.964,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
33.411906,-12.811286,10304012,-12.81129,33.41191,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.200863,-11.52147,10308636,-11.52147,34.20086,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.026215,-12.153704,10304012,-12.15370,34.02622,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
33.471285,-13.020244,10304012,-13.02024,33.47129,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.84823,-11.24644,10304012,-11.24644,33.84823,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.278,-11.5364,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621,-11.8362,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
